s2id,lat,lon,label,sublabel,label_source,iso3,distance_from_shore_m,drift_radius,dock
13026d2f,35.780037100537726,10.834458394843487,MONASTIR,MONASTIR,geonames_1000,TUN,0,0.0893618727119444,true
13026d31,35.780246182230968,10.832888271517644,MONASTIR,MONASTIR,geonames_1000,TUN,0,0.052774841310460008,true
5f1288dd,44.344165835861972,143.36424267255467,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.040275349342593962,true
5f1288d1,44.338693111993479,143.3710757961822,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.0291741449618346,true
5f1288db,44.34204673136496,143.36435168016314,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.046536791660315761,true
5f1288df,44.34539321546108,143.36388395081886,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.0937951796777266,true
5f1288e1,44.350940547450477,143.36055039486837,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.11642362130091993,true
5f1288e3,44.35320732327294,143.35957477381632,MONBETSU,MOMBETSU KO,WPI_ports,JPN,0,0.15510690494371523,true
479526bb,49.269632206212343,6.1807892468117425,MONDELANGE,MONDELANGE,geonames_1000,FRA,0,0.038972191512675912,true
479526c7,49.258564086386343,6.1801741879389329,MONDELANGE,MONDELANGE,geonames_1000,FRA,0,0.041759661607007476,true
1319e841,38.202168246872411,13.333751388157509,MONDELLO,PALERMO,top_destination,ITA,0,0.071948690722998823,false
1319e815,38.204929604149989,13.336950890255016,MONDELLO,PALERMO,top_destination,ITA,0,0.061199275205527696,false
1319e86b,38.201687871094286,13.337194509197667,MONDELLO,MONDELLO,top_destination,ITA,0,0.071905547684226037,true
1319e82f,38.216065273013356,13.323097596232646,MONDELLO,BUCKLEY,top_destination,ITA,0,0.036139069802475235,true
149e402f,36.688406939516433,23.041459908490719,MONEMVASIA,GEFYRA,geonames_1000,GRC,0,0.049691664704784907,true
477b099d,45.795358387839748,13.562410272615168,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.0641641531606625,true
477b0977,45.7945225873212,13.568605870712519,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.0689344549077356,true
477b0a1f,45.785584922733172,13.534187137588422,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.054300855823850469,true
477b0989,45.78993077036629,13.548516730784351,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.062474951289275354,true
477b0987,45.78726103816026,13.552621544593562,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.035607562097966096,true
477b098f,45.791837474329228,13.54863517406825,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.059605743071606591,true
477b099b,45.795875295710125,13.558894300810422,MONFALCONE,MONFALCONE,WPI_ports,ITA,0,0.036276794160577906,true
3a00244d,22.492348639155082,89.5899008169965,MONGLA,MONGLA,WPI_ports,BGD,0,0.059591912250035448,true
3a0025cd,22.509875955012689,89.585739652808655,MONGLA,MONGLA,top_destination,BGD,0,0.12283608515041769,true
3a0025d3,22.515399417504149,89.58419881431027,MONGLA,MONGLA,top_destination,BGD,0,0.10824066975261039,true
3a003857,22.277012530873268,89.584033216707212,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17333034443634968,true
3a00385d,22.265116973364179,89.580771174386186,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17218154910194694,true
3a003ea9,22.331629140700525,89.630870628307079,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.15552427926850063,true
3a003917,22.30096224692841,89.6038230033766,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17522380215419345,true
3a003b7d,22.389949196733813,89.622412105259414,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.13495196305113155,true
3a003867,22.259333062812942,89.580633816399072,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.18425849288860621,true
3a00385b,22.270865443198382,89.581603281322131,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.16872129815781745,true
3a003939,22.3062611984569,89.613670777371567,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.18634708187124258,true
3a00391b,22.296078607468775,89.598629887534671,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17192882658529704,true
3a003851,22.274786022030959,89.582326160807312,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.16259345903294883,true
3a003949,22.312181022399038,89.618190620912,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17768339976222208,true
3a003903,22.29060164283862,89.592922247728765,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.16802126560801928,true
3a003855,22.282229928096093,89.586206277573112,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17589440039051485,true
3a00393f,22.30486261563787,89.6081765551753,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17800900086002383,true
3a003901,22.288091132626704,89.590088462654421,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.16924250167872221,true
3a0038ff,22.284461687863661,89.588253261991952,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.18988291532121657,true
3a0024d1,22.436653720155142,89.592907798146229,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.12947085778985346,true
3a00394d,22.318354469718486,89.622959898140053,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.174018015880143,true
3a003c03,22.336122097953115,89.632393725111754,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17437867492746031,true
3a003ead,22.3244717948508,89.627110399576026,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17310744096045208,true
3a003911,22.298517454730096,89.6004709339115,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.1829298225002236,true
3a003905,22.29362222488168,89.595151710506983,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17167552008519596,true
3a003c05,22.34245502577361,89.63310337011167,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.16459035460842017,true
3a003eab,22.329556728148944,89.629152023419593,MONGLA ANCHORAGE,MONGLA,anchorage_overrides,BGD,0,0.17352660221310451,true
463d15a9,60.812059665633946,5.0418515825502475,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.08081453728169867,true
463d1507,60.814641410181139,5.0422956273986239,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.088073049604268649,true
463d1575,60.814210011204658,5.0174031965813208,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.057002214749622949,true
463d1447,60.792605307340892,5.0712687542998021,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.10096408355480062,true
463d1573,60.822222057246258,5.0195726489191994,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.057747211054580853,true
463d1453,60.804054600617008,5.0595860617226824,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.0436671866827262,true
463d15ab,60.809780490510988,5.049446997340711,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.16384894443951084,true
463d1509,60.818357938413996,5.0334877781887828,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.04417154593294513,true
463d150b,60.814674664866274,5.0209025045404587,MONGSTAD,MONGSTAD,WPI_ports,NOR,0,0.040555718160561575,true
463d13a1,60.8057813521823,5.1656200291736045,MONGSTAD,MONGSTAD,top_destination,NOR,0,0.097312967985724183,false
47c605a9,52.460072213006328,5.0406233593856715,MONNICKENDAM,MONNICKENDAM,geonames_1000,NLD,0,0.069030341163662537,true
47c605ab,52.463190683260436,5.0399049823023567,MONNICKENDAM,MONNICKENDAM,geonames_1000,NLD,0,0.11240705678457279,true
47c605af,52.46147785599765,5.0370855324504342,MONNICKENDAM,MONNICKENDAM,geonames_1000,NLD,0,0.044795027710686504,true
47c605ad,52.464139924087284,5.0375300642865852,MONNICKENDAM,MONNICKENDAM,geonames_1000,NLD,0,0.055696941093378423,true
47c60507,52.4597043401973,5.0447313145193471,MONNICKENDAM,MONNICKENDAM,geonames_1000,NLD,0,0.07630912879805081,true
13463529,40.955867374270568,17.301359195675044,MONOPOLI,MONOPOLI,WPI_ports,ITA,0,0.05576462763295769,true
13463527,40.955324017074147,17.30397417945613,MONOPOLI,MONOPOLI,WPI_ports,ITA,0,0.06890451631660055,true
883b6e07,41.892165083097325,-83.33836762214392,MONROE,MONROE,WPI_ports,USA,0,0.049962692978087808,true
883b6e3d,41.89895870172483,-83.359002602673769,MONROE,MONROE,WPI_ports,USA,0,0.056893878983106334,true
0f09f77f,6.3419175510961781,-10.800528392987694,MONROVIA,MONROVIA,anchorage_overrides,LBR,0,0.032906172568600268,true
0f09f9d7,6.3436455223204682,-10.796225430489713,MONROVIA,MONROVIA,anchorage_overrides,LBR,0,0.080827728073482513,true
0f09f77d,6.3433860790572671,-10.801596678541012,MONROVIA,MONROVIA,anchorage_overrides,LBR,0,0.104148607749482,false
0f09f9d9,6.3509312410340462,-10.796543105812692,MONROVIA,MONROVIA,anchorage_overrides,LBR,0,0.053800330279508889,true
0f09f9d5,6.3413711742510257,-10.796949351728346,MONROVIA,MONROVIA,anchorage_overrides,LBR,0,0.067977107575051793,true
47c24f11,50.470773257106906,4.022042152349333,MONS,OBOURG,anchorage_overrides,BEL,0,0.068995665141383292,true
47c25025,50.4764904689655,3.9462628320337774,MONS,MONS,geonames_1000,BEL,0,0.034613568113924929,true
47c24fa7,50.472003485043267,3.9996341791330412,MONS,MONS,geonames_1000,BEL,0,0.048547102388953663,true
47c25023,50.468619933061724,3.94415852962962,MONS,MONS,geonames_1000,BEL,0,0.05568820077799639,true
47c24fd5,50.483290432653078,3.9605371182327525,MONS,MONS,geonames_1000,BEL,0,0.017833433193165285,true
47c24fb7,50.477711635878066,3.9851996147703379,MONS,MONS,geonames_1000,BEL,0,0.076571560554237986,true
47c24fa5,50.473631283014427,3.9953240573542264,MONS,MONS,geonames_1000,BEL,0,0.089337607325061533,true
47c2503d,50.468641638659868,3.9417176012042323,MONS,MONS,geonames_1000,BEL,0,0.04990270079645906,true
47c24fc9,50.480263630687837,3.978778513804123,MONS,MONS,geonames_1000,BEL,0,0.049538947906968819,true
47c24fbb,50.475624509079061,3.9901107008894092,MONS,MONS,geonames_1000,BEL,0,0.058801776074797939,true
4657faa9,57.09928595610269,16.55585093960558,MONSTERAS,STORA JATTERSON,WPI_ports,SWE,0,0.0315492557257999,true
4657faa5,57.104303290189684,16.562192332927872,MONSTERAS,STORA JATTERSON,WPI_ports,SWE,0,0.064056795298284286,true
4657faaf,57.098718315042994,16.557216072986588,MONSTERAS,STORA JATTERSON,WPI_ports,SWE,0,0.046152518492987349,true
4657faad,57.097672787064852,16.558527110021057,MONSTERAS,STORA JATTERSON,WPI_ports,SWE,0,0.034381736548774286,true
5485f875,48.899001322912177,-123.41129639699638,MONTAGUE HARBOUR,UR,anchorage_overrides,CAN,0,0.083722855821313821,true
5485f80b,48.892656852854216,-123.40163426923039,MONTAGUE HARBOUR,MONTAGUE,anchorage_overrides,CAN,0,0.098431049968562237,true
5485f80d,48.8948094485227,-123.40040167674127,MONTAGUE HARBOUR,GULF ISLANDS,anchorage_overrides,CAN,0,0.086155507861236408,true
5485f805,48.888411969682494,-123.3916962865804,MONTAGUE HARBOUR,BD,anchorage_overrides,CAN,0,0.047730921360049069,true
5485f809,48.889691071829112,-123.39816780434548,MONTAGUE HARBOUR,GULF ISLANDS NW,anchorage_overrides,CAN,0,0.088628219756596516,true
5485f871,48.901587437859369,-123.41137281808241,MONTAGUE HARBOUR,ASK,anchorage_overrides,CAN,0,0.048315399529300494,true
5485f80f,48.891024674797471,-123.39401872058255,MONTAGUE HARBOUR,GULF ISLANDS,anchorage_overrides,CAN,0,0.0746215647701395,true
5485f877,48.900925026608711,-123.41368131555602,MONTAGUE HARBOUR,GULF ISLANDS,anchorage_overrides,CAN,0,0.075444536360181655,true
5485f807,48.887378375075535,-123.39466217690641,MONTAGUE HARBOUR,GULF ISLANDS,anchorage_overrides,CAN,0,0.072821811336557435,true
89ef54dd,41.063585839544416,-71.930241089963957,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.08531181457011465,true
89ef54e7,41.063257783965909,-71.925386445840061,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.087194689534143277,false
89ef5521,41.07312570727337,-71.9328873651881,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.074525238869338192,true
89ef54f3,41.052068132914549,-71.913611426494924,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.071562787966392191,true
89ef5527,41.074323399670369,-71.936131315894386,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.080580851458618583,true
89ef54db,41.06749053347616,-71.936246247348691,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.038725311718426775,true
89ef54fb,41.061310757839649,-71.91240433227766,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.045209532940720831,true
89ef54d9,41.072135228868007,-71.938095364273437,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.047276799308624752,true
89ef54df,41.070510071157322,-71.930731382625169,MONTAUK,MONTAUK HARBOR,WPI_ports,USA,0,0.06002647930664675,true
89e8ab45,41.050550293274874,-71.965999087328882,MONTAUK STATION,MONTAUK HARBOR,WPI_ports,USA,0,0.065727001329647261,false
89e8ab4f,41.050681884312134,-71.961002132672135,MONTAUK STATION,MONTAUK HARBOR,WPI_ports,USA,0,0.079090271805769816,true
89e8ab5b,41.046069636356073,-71.966517394699878,MONTAUK STATION,MONTAUK HARBOR,WPI_ports,USA,0,0.052252737782318148,false
89e8ab5f,41.043721316216939,-71.971880659481243,MONTAUK STATION,FORT LAUDERDALE,top_destination,USA,0,0.046049479125423995,true
89e8ab5d,41.046750094179558,-71.972301090677036,MONTAUK STATION,MONTAUK HARBOR,WPI_ports,USA,0,0.08646912860001503,false
89e8ab51,41.0458689698933,-71.962099974675468,MONTAUK STATION,MONTAUK HARBOR,WPI_ports,USA,0,0.046100513880063879,true
8ed98083,18.47521056801191,-77.931619453383547,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.08671043924663327,true
8eda2a7f,18.469556287857028,-77.927136845714358,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.066429576668146945,true
8ed9807d,18.462354359216729,-77.936332082288857,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.069697413038425762,true
8ed98065,18.460623993288046,-77.940775652237065,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.053431019948129495,true
8ed9807b,18.460068320167306,-77.93699593397946,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.065906861093326524,true
8ed98081,18.47049872969664,-77.9303320372501,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.06967534378718,true
8ed98063,18.462079173809869,-77.941895104630945,MONTEGO BAY,MONTEGO BAY,WPI_ports,JAM,0,0.065878887969648262,true
808de43f,36.604815768931068,-121.88368969052041,MONTEREY,MONTEREY,WPI_ports,USA,0,0.076716069312718835,true
808de417,36.605868040811643,-121.88931237073606,MONTEREY,MONTEREY,WPI_ports,USA,0,0.17063730272798427,true
808de419,36.606262826731829,-121.89187809475753,MONTEREY,MONTEREY,WPI_ports,USA,0,0.14247328320978214,true
808de41b,36.608811811406959,-121.89258685199673,MONTEREY,MONTEREY,WPI_ports,USA,0,0.078311166855626738,true
808de423,36.603557332323575,-121.89119180418187,MONTEREY,MONTEREY,WPI_ports,USA,0,0.063750546090303,true
808de43d,36.603458540172433,-121.88951949791456,MONTEREY,MONTEREY,WPI_ports,USA,0,0.080570290346411388,true
902ddeed,-2.065289466169864,-80.748428562344145,MONTEVERDE,MONTEVERDE,anchorage_overrides,ECU,0,0.074795712230910819,false
959f7f89,-34.899627209359508,-56.20721184856135,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.071737579444645136,true
959f8025,-34.895661851253443,-56.197816731749342,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.028421870483289372,true
959f7e37,-34.904792781953589,-56.257736654210532,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.030945106734952883,true
959f7f8b,-34.894707564172627,-56.204011977746376,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.034265258082636155,true
959f8029,-34.89954840327281,-56.201214395700411,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.057123994095557774,true
959f803b,-34.892274858515016,-56.190102224193936,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.014811212021981495,true
959f7f87,-34.9011909727082,-56.206414371598655,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.064245890211543311,true
959f7f8f,-34.901754870055832,-56.212984125982146,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.10065826710599424,true
959f7f85,-34.903812954566021,-56.213337051801361,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.057074124165900006,true
959f8027,-34.895530865469986,-56.198853145102866,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.066009413031622416,true
959f7e1b,-34.899212347944193,-56.278713296386094,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.056208466587394819,true
959f8021,-34.8930353036333,-56.199169121514544,MONTEVIDEO,MONTEVIDEO,anchorage_overrides,URY,0,0.068239626960377331,true
48057acb,47.295878775308651,-2.1536696406002092,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.054696489196800653,true
48057ae7,47.3022430615726,-2.1307360161852253,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.029222112080480259,true
48057ac5,47.298928679054093,-2.1423692825915439,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.063383198590211,true
48057acf,47.298006837995125,-2.1473821293113353,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.038491440562477226,true
48057ae5,47.30297315026997,-2.1270384962005719,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.041104952729817595,true
48057ac3,47.300383081723155,-2.1363972760203538,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.063884994502507814,true
48057acd,47.296873498005517,-2.1511939134547209,MONTOIR,MONTOIR,WPI_ports,FRA,0,0.035619423410189255,true
4cc91c8b,45.561111637923112,-73.511304900684735,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.041499680295779114,false
4cc91d89,45.6188563890603,-73.502437374531041,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.05758923618555347,true
4cc91dab,45.585118914519924,-73.504337701314242,MONTREAL,MONTREAL,top_destination,CAN,0,0.035143750738546073,true
4cc8e25d,45.640082239431869,-73.4791739150664,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.039470489464141792,false
4cc91ba7,45.52389528111361,-73.543280489997983,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.07675982176123379,true
4cc91c61,45.563824545249041,-73.519689006343114,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.032781101430441821,true
4cc91c8f,45.558854078778218,-73.511826066305957,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.0428625674201236,false
4cc91af3,45.494188165001972,-73.547975015268534,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.041672287639227833,true
4cc91bab,45.513054670302374,-73.546924627267373,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.043199644626198914,true
4cc91c59,45.57298488253744,-73.511714403408774,MONTREAL,MONTREAL,top_destination,CAN,0,0.050262278337024534,true
4cc8e25b,45.643376766612313,-73.477105235252537,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.038893838357906337,false
4cc8e267,45.636603994175879,-73.481485996392877,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.041902209016914591,false
4cc91d85,45.613198800956731,-73.497642903214924,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.05562162745671561,false
4cc91af9,45.506105245746632,-73.548622103627679,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.10839180822967907,true
4cc91ba1,45.528976596243432,-73.5419249572844,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.04714914979039117,true
4cc91da9,45.59010779170903,-73.504551871958256,MONTREAL,MONTREAL,top_destination,CAN,0,0.027470360198594761,true
4cc8e271,45.627333166801186,-73.494841183024761,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.056116004246370185,true
4cc8e265,45.633082364119424,-73.4841452377195,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.074688430973847725,false
4cc91a57,45.505155553720705,-73.551242841833158,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.044625076001246308,true
4cc91b9f,45.532019925462507,-73.540925200964168,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.05265152501111197,true
4cc8e26f,45.631792506180034,-73.491330732799341,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.069582078003231351,true
4cc91c8d,45.5608112024117,-73.510657903927836,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.0413252180215603,false
4cc91af7,45.501593205187937,-73.550795828727573,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.073897899456405944,true
4cc91ba9,45.518993985139417,-73.54494067290527,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.036854485709502463,true
4cc91a55,45.511637855037158,-73.5478225197784,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.037808922474386004,true
4cc91c57,45.575040945414464,-73.509659014107442,MONTREAL,MONTREAL,top_destination,CAN,0,0.03546466701248769,true
4cc91b65,45.539965065639755,-73.516224175502671,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.057672375257928739,true
4cc91c63,45.558137301976267,-73.523835866649648,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.050716419897982021,true
4cc91b7b,45.540299567193394,-73.517578075442216,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.1262722852297378,true
4cc8e277,45.625127733571048,-73.498081783881233,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.048662656300581364,true
4cc91b81,45.545494989292088,-73.5305570592472,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.038427783702484924,true
4cc91c7f,45.550772492445176,-73.525504940100447,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.038218072893036484,true
4cc91d91,45.612287676268807,-73.505707485154332,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.044968995398297358,true
4cc91cff,45.580747346838777,-73.505845594801613,MONTREAL,MONTREAL,top_destination,CAN,0,0.045631923054526034,true
4cc91d8f,45.614910808332745,-73.504618284174185,MONTREAL,MONTREAL-EST,geonames_1000,CAN,0,0.11142037133765983,true
4cc91b99,45.534631248114863,-73.540390675212691,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.037114455487458939,true
4cc91c7d,45.557319918717972,-73.52467517170291,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.038090666062937976,true
4cc91c89,45.557223043207095,-73.51923573602285,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.076212906465734559,true
4cc91cf9,45.575899179062539,-73.508631828111277,MONTREAL,MONTREAL,top_destination,CAN,0,0.069205014042578408,true
4cc91c87,45.556251758652522,-73.518402555443146,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.064604395815848176,true
4cc91c55,45.58212637005866,-73.50531747912197,MONTREAL,MONTREAL,top_destination,CAN,0,0.027376813488686588,true
4cc91b83,45.541026747313424,-73.533819106466424,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.038444992367038563,true
4cc91af1,45.499920848583805,-73.545098139779071,MONTREAL,MONTREAL,WPI_ports,CAN,0,0.057181522477864212,true
4cc91c85,45.554838218269452,-73.514252181034223,MONTREAL,LONGUEUIL,geonames_1000,CAN,0,0.039084339282308186,true
48869099,56.706190995565422,-2.4713057192094525,MONTROSE,MONTROSE,WPI_ports,GBR,0,0.060092494649987255,true
48869097,56.70329584109033,-2.467609389670506,MONTROSE,MONTROSE,WPI_ports,GBR,0,0.072651958951036835,true
488690bb,56.702711098486382,-2.4552181818227279,MONTROSE,MONTROSE,WPI_ports,GBR,0,0.14159799477004595,true
488690bd,56.702768241272679,-2.4635150392071092,MONTROSE,MONTROSE,WPI_ports,GBR,0,0.09529980575129654,true
46f21dd5,57.948813847061928,22.125144007806952,MONTU,MONTU,top_destination,EST,0,0.039980398469268673,true
6b9375f5,-26.699518828370962,153.12777610685185,MOOLOOLABA,,geonames_1000,AUS,0,0.08015601965644438,true
6b9375f9,-26.695275174113426,153.1186598044992,MOOLOOLABA,,geonames_1000,AUS,0,0.056144336103552996,true
6b9375e9,-26.684142131365583,153.12171825414353,MOOLOOLABA,,geonames_1000,AUS,0,0.07676527990888346,true
6b9375f3,-26.695143468227627,153.12897114107616,MOOLOOLABA,,geonames_1000,AUS,0,0.1043836259208982,true
6b937595,-26.684538140350902,153.1334354332358,MOOLOOLABA,,geonames_1000,AUS,0,0.055991862328376024,true
6b9375ef,-26.686577081018527,153.12460117059862,MOOLOOLABA,,geonames_1000,AUS,0,0.091729103264222178,true
6b9375ed,-26.686743062812539,153.12873093295221,MOOLOOLABA,,geonames_1000,AUS,0,0.081937430148198834,true
6b9375e7,-26.68402306813817,153.12060688109378,MOOLOOLABA,,geonames_1000,AUS,0,0.033655731351270209,true
6b9375eb,-26.685687274708378,153.13159962589398,MOOLOOLABA,,geonames_1000,AUS,0,0.059601029784652329,true
6b9375f1,-26.692273112829504,153.12345201092998,MOOLOOLABA,,geonames_1000,AUS,0,0.081558306172964681,true
6b9375e5,-26.687791968170224,153.1197289066719,MOOLOOLABA,,geonames_1000,AUS,0,0.0915486004496385,true
6b9375fb,-26.691968935689111,153.119156458794,MOOLOOLABA,,geonames_1000,AUS,0,0.09683084509049282,true
129e07cf,38.68555998021759,0.13751100547143527,MORAIRA,MORAIRA,geonames_1000,ESP,0,0.096992409436874621,true
6b93c5bf,-27.210520459109702,153.36712322179298,MORETON ISLAND,,top_destination,AUS,0,0.0680565499756083,true
6b93c615,-27.167427709355334,153.36983498513871,MORETON ISLAND,,top_destination,AUS,0,0.072589757376849612,true
6b93c613,-27.172516456843173,153.37013383224536,MORETON ISLAND,,top_destination,AUS,0,0.071020212136200467,true
6b93c59f,-27.228062739044734,153.37269446266814,MORETON ISLAND,,top_destination,AUS,0,0.074562182444833439,true
6b93c595,-27.212786049932607,153.36890389505979,MORETON ISLAND,,top_destination,AUS,0,0.069497951926379142,true
6b93c60d,-27.179516583482418,153.37091140890368,MORETON ISLAND,,top_destination,AUS,0,0.089972150601231163,true
6b93c63f,-27.16346179256988,153.36905980444337,MORETON ISLAND,,top_destination,AUS,0,0.06776930973717106,true
6b93c5df,-27.188441430264234,153.3663482422759,MORETON ISLAND,,top_destination,AUS,0,0.06840525616153588,true
6b93c597,-27.217078634371596,153.37032771075241,MORETON ISLAND,,top_destination,AUS,0,0.0745683074839023,true
6b93c60b,-27.1836935419645,153.36887615829647,MORETON ISLAND,,top_destination,AUS,0,0.066948767061087711,true
6b93c5dd,-27.192637274104918,153.3637566965258,MORETON ISLAND,,top_destination,AUS,0,0.082714586218970737,true
6b93c599,-27.222332889015703,153.37195116994081,MORETON ISLAND,,top_destination,AUS,0,0.062083572244351633,true
6b93c647,-27.157340837484636,153.36737444912893,MORETON ISLAND,,top_destination,AUS,0,0.08509140368304248,true
6b93c675,-27.185453825981426,153.36772618089631,MORETON ISLAND,,top_destination,AUS,0,0.077309245669384213,true
4865eabf,52.9418213947234,-4.5596910548348548,MORFA NEFYN,NEFYN,geonames_1000,GBR,0,0.046756246454006271,true
